id,name,price,availability_365,reviews_per_month
22878070,"Large 3 Bedroom Loft in Fort Greene, Brooklyn",350,0,
22878090,HUGE studio apartment near ALL!,80,363,3.02
22878715,Prospect Park Pad - 1 minute from the subway!,73,5,0.31
22878805,Clean and Classy Central Park Studio,169,186,3.81
22879396,"Spacious, Sunny room in Cobble Hill !",75,0,
22879903,Private room & bathroom in luxury building at LIC,59,0,0.06
22881110,"Spacious & Quiet 1 Br Upper West Side, close to CP",145,80,0.55
22881127,Dreamy Sunny Apt in Central Williamsburg,195,14,0.4
22882677,"Charming, Spacious Apartment on theUpper East Side",199,11,0.44
22884749,Apt 6,100,161,0.09
22885310,MODERN AND BEAUTIFUL  BROOKLYN,60,0,3.07
22886125,"Heart of Williamsburg, Sunny & Quiet Room",45,0,0.29
22887406,XL Private Room in a Magnificent Penthouse NYC1,90,5,0.69
22896433,Private 1BR Apt in Sunnyside Close to Train & LGA,78,50,1.53
22898351,Charming Historic Apartment Near All Trains,59,0,0.17
22898938,A Peaceful Haven in a Bustling City,37,0,1.01
22899900,Private Room A In Prime Location,110,311,7.67
22901723,1 Bedroom in an amazing central Bed-Stuy apt!,35,0,
22904609,"Stunning 1BR In Flatiron, Subway steps away!",188,146,2.35
22904809,"Large, Sunny Bedroom in Bushwick/Bedstuy",70,0,
22904958,2 Rooms Available. Heart of Brooklyn.Jacuzzi Bath!,45,12,2.81
22904985,A WONDERFUL Place is Waiting 4U in Brooklyn !!!,169,189,1.3
22905091,Charming Family Style Brownstone Apartment,275,239,3.9
22906559,Sunny City Escape,50,0,
22907187,Charming apartment nestled in NYC's West Village,220,0,
22907591,Large 2-Bedroom East Village Apartment,190,0,0.29
22907753,Cozy Private Room in Ditmas Park Apt,35,0,
22908372,Spacious room in a renovated two-bedroom unit!,60,0,
22911635,"Three Bedroom Duplex apart. Clean, Modern Apt. 41",189,108,0.21
22913600,Comfy Bedroom in East Williamsburg,45,0,1.39
22919133,Cloud Music Loft,60,362,1.17
22919807,Carroll Gardens 3 bedroom.,149,138,2.38
22921200,My Place,170,0,
22923312,Luxury Studio - 1 Stop from NYC/Amazing Views,199,161,2.95
22923314,Semiprivate room Forest Hills (female only),72,35,0.4
22925367,Couch with breakfast included and a view!,30,0,1.72
22926669,Williamsburg Private Room,60,0,0.06
22926871,Navidad en Manhattan oportunidad bajaron precios!,300,0,0.13
22926900,House on a quiet dead-end street in hip Ridgewood,195,0,0.08
22927598,"Prime UES, Centrally located, Quiet NYC Apartment",119,0,
22928216,Upper East Side Gem,159,0,0.11
22928463,Great apartment in Bushwick available in Feb,27,0,
22928803,Private room in artists duplex,50,0,
22929141,Gorgeous Park Slope Studio,150,0,
22929942,Spacious 1 Bed in Prime Williamsburg (big balcony),140,0,
22934602,Great Studio at the Time Square/71C,120,289,0.25
22936827,Charming Williamsburg Bedroom,65,28,4.3
22937095,"The Studio, lush cabin living in Brooklyn",98,179,2.56
22937305,Large Bedroom with newly renovated bathroom,39,0,1.81
22937557,Bushwick's LARGEST Art-Filled Room in New Building,50,13,0.28
22938753,Luxury Studio near Central Park - Times Square,189,358,0.27
22940490,Modern Upper East Side Apartment,75,8,2.92
22940777,Park Slope 1BR 1st Floor Apt - Perfect for 1 - 2,100,0,1.56
22941772,COZY Bedroom in S. Williamsburg /BedStuy Brooklyn,36,297,0.06
22942669,Cozy room for one in BedStuy,25,207,0.58
22944203,"Cozy room in a charming, spacious apartment",84,13,0.82
22944348,Centrally Located Comfy 2BR Midtown Apartment,295,125,6.68
22945122,Private Room for short stay in a house.,38,0,
22946348,"Sunny Room near Prospect Park, 35mins to Manhattan",35,0,0.42
22950209,Chic Studio,220,331,2.11
22951326,Room in a luxury doorman building in Midtown,70,0,0.17
22951923,Lovely Brooklyn Brownstone Garden Apartment,150,10,2.86
22953136,Private Specious Sunny Brooklyn Loft,125,0,
22953160,Well-Lit Apartment in the East Village!,75,0,0.88
22953869,Beautiful open layout studio near Prospect Park,110,0,1.9
22955340,Beautiful apartment with gorgeous views,60,0,
22955342,"Bright Williamsburg room, 1-stop from Manhattan",53,0,0.06
22956809,Two Rooms-Prime Manhattan Location steps to subway,89,12,3.74
22957090,One Room in Dreamy Bushwick Apartment,75,0,
22958516,Center of it all Bushwick apartment,29,0,0.17
22958680,Cosy one-bedroom nest in the heart of Williamsburg,128,18,3.32
22959643,Luxury Harlem Apartment,130,128,0.21
22961758,Amazing huge sunny room in the historical building,50,71,1.38
22961764,Room in central Manhattan,110,23,0.74
22965846,"solo pueden reservar  mujeres, es casa de familia.",45,355,0.2
22968206,1br in spacious 2 br in the heart of Williamsburg,90,0,0.06
22969068,Pre War Brooklyn Row House Dream Backyard & deck,125,0,
22969403,East Village Sunny 2 Bedroom Apartment in New York,170,0,
22969873,A Room in a 3BR Bushwick Apartment,60,0,
22970376,Sunny room in Sunnyside New York,89,0,
22971074,"Stunning, Duplex Apartment in Beautiful Bed-Stuy",150,231,3.55
22971238,"Suite 18 - Private Room, Close to Coney Island",35,187,4.67
22971252,Art Deco Studio,32,0,
22971913,.Melinda's Place,69,193,5
22972328,"The best safest area, 15mins to midtown Manhattan",47,0,1.44
22972357,1,50,0,0.19
22972832,"Main st APT w PRIVATE Bath, bedroom, living room.",150,70,3.1
22973043,"Coolest neighborhood, cutest apartment.",175,0,0.46
22975958,"Charming, huge bedroom in Greenpoint.",80,0,
22977021,Spacious Room4 Rent Near Hospital in Staten Island,20,0,0.06
22978028,Spacious garden-level 1BR in Bed Stuy brownstone,140,76,1.32
22978388,Sunny room in Brooklyn (20 min from Manhattan),150,90,
22978756,The Grove - A Luxury One Bedroom Apartment,299,2,
22979825,"Private large bedroom in Prime Williamsburg, BK",75,0,
22980068,"Entire Apt Spacious & Chic-Near JFK, Subway & Park",50,0,0.06
22980907,"Cute, Bright Private Attic Space in Brooklyn Home",57,69,5.4
22981126,Comfortable inn,75,0,
22983227,Spacious Modern Apartment in Prospect Park South,100,0,0.06
22983671,Cozy Midtown Studio,190,0,0.29
22983888,Cute and cozy 2 bedroom apartment in Harlem,130,0,0.18
22984370,Gorgeous skyline condo in trendy Bushwick,65,0,0.89
22984650,"Private room in Queens Village, NY. Near JFK.",25,350,3.61
22985168,Delightful condo,175,85,1.2
22985354,Luxury Meets Classic Brownstone w/ Outdoor Space!,450,364,1.79
22985419,Exquisite English Tudor with a touch of class,200,152,3.6
22985840,"Bright, beautiful bedroom 5 mins from LGA, 15toNYC",55,179,0.71
22986139,2br 2ba Huge pristine Nolita loft,400,3,0.19
22986248,Sunny Spacious Two Bedroom - Park Slope,200,0,0.36
22986303,Cozy 2 Bedroom Astoria Apt,140,145,4.14
22986519,Bedroom on the lively Lower East Side,160,102,2.29
22987331,Cozy and convenient spot!,100,172,0.91
22987769,Privet room.10min from CentralPark.5 min to Times,90,338,0.71
22994960,Studio Apartment in Murray Hill,120,0,
22997160,Chill Vibes in Beautiful Fort Greene,95,0,0.74
22997928,Amazing 1Br Apt in luxury building in williamsburg,200,4,1.1
22998663,Sunny Roomy 2 Bedroom (Private Bathroom + Balcony),169,115,0.16
23000751,Little Neck Queens bedroom w/private bathwash/dry,65,240,1.68
23001249,Bright Meatpacking Studio,150,0,0.25
23001343,Beautiful Private Bedroom Near Prospect Park,65,89,1.4
23001611,East Village Apartment,350,0,
23002312,Park Ave Apt in the Heart of NYC,250,0,0.57
23002371,"Own Living room, Bathroom & W/D in the EV!",90,0,
23002904,Upper East Brownstone Duplex 4Beds &Private Garden,350,5,0.9
23003201,South slope Brooklyn 1private bedroom!,65,0,
23004287,"Brooklyn,  KingsHwy . 1 room for 1 person",27,0,0.06
23004845,Oasis bedroom for solo travelers,115,13,2.29
23005618,Sunny Spacious Private Bed and Bath in Bushwick,74,46,2.27
23005685,Luxury Tribeca,110,0,0.06
23006296,East Village penthouse with city views.,148,121,1.39
23006397,"Spacious, private East Village studio",150,0,0.35
23006437,Quaint Queens Master Bedroom,35,0,
23006591,Suite 18 - Private Room w/ private bath,35,186,3.83
23010967,Crown Heights Classic,125,165,4.36
23012588,Welcome!,65,1,3.69
23014432,Beautiful Bedstuy Brownstone Duplex,150,307,0.82
23016550,"Long term, bright studio Union Sq",150,53,0.3
23017828,Furnished One Bedroom Apartment,60,0,0.71
23018280,Cozy studio with a fireplace close to the train,69,21,4.21
23019675,Huge 1 Bedroom Apartment,70,0,0.19
23019746,Exposed brick Loft apartment,118,0,0.13
23020466,Private Harlem Studio w/ Jacuzzi Great Location!,115,132,3.98
23021186,"Private Room, Very Cozy. Close to JFK. Garden!",100,365,2.65
23021271,20 mins to Times Square!  Vibrant NYC neighborhood,125,107,3.76
23021573,XL Full Floor Loft*3BR*Lower East Side*SUPERHOST*,399,161,2.55
23023423,Kew Gardens,70,0,
23023728,"Cozy, Full 1 Bedroom Apartment Near Central Park",100,20,0.95
23024065,Brooklyn Artists Loft - 1 Bedroom,100,0,0.12
23024273,LOFT#1 - Broadway Av. Amazing Location! SoHo,495,52,0.84
23024656,Harlem cozy nights,120,128,1.25
23025738,Spacious Private Room in Williamsburg!,140,0,0.11
23026309,15 mins to Manhattan & LGA - Large Private Bedroom,50,36,3.17
23026346,"A Nice 3 Bedroom Apt in Pelham Bay, Bronx, NY.",119,351,1.68
23027004,Cozy Private 3 Bedroom Garden Apt in Williamsburg,200,279,2.3
23027784,Stylish Upper East Side Brownstone Studio,145,122,1
23031618,15 min train ride to Times Sq and  US OPEN,50,0,5.63
23034152,Brand New Amazing 1 Bedroom Best Location,125,220,0.34
23035441,Upper West Side Exclusive 1 bedroom,117,0,0.06
23035859,Newly renovated 3 Bed 2.5 bath Full amenities,350,327,0.18
23035874,CHIC & LARGE private bedroom in fancy neighborhood,145,74,1.67
23035891,"Beautiful room in Williamsburg, close to Manhattan",35,0,
23035911,Spacious Two Bedroom Apt near Columbia University,125,0,0.06
23036845,Renovated with view 3 bed 2 bath big Balcony,300,248,0.16
23037039,Bedstuy Bedstay,50,0,0.52
23037820,Cozy 1 Bed one block from train and supermarket,135,338,0.07
23038073,Renovated 2 Bed 2Bath high floor Pool in building,225,326,
23038520,Large 1 bdrm with Modern finishes - Pelham Gardens,60,23,2.44
23039069,Cozy 2 Bed 2 bath  Pool in building,300,326,0.31
23039363,Cozy 2 Bed 2 Bath Fully Renovated POOl in Building,250,345,
23040052,Cozy 2 bed 2 bath Pool in building,300,342,0.49
23040115,Eclectic Enclave - 3 blks to G - private space,110,62,3.39
23041312,Sky Boasts Exquisite Studio,525,0,
23042836,Williamsburg Studio Apartment,104,84,1.67
23044937,"MINI COZY Room Close to NYU  Langone H/Metro N,R",39,127,1
23045850,Private room in Brooklyn with laundry,45,27,3.26
23046924,Quiet City Getaway!,178,257,1.13
23047572,Big apartment can make your vacation to be amazing,220,0,0.24
23052180,Large Room in Trendy Bushwick - 3,45,249,
23052964,Huge Brooklyn Room in Bushwick - 2,55,179,0.23
23053294,"Quaint, artistic 2 bedroom Brooklyn apartment",97,138,0.59
23053597,Private room with visit to queens # 6,35,256,5.31
23053827,Mi hermoso hogar a 4 bloques del AirPort LGA,80,219,0.11
23054077,"Sunny spacious apt in Greenpoint, Brooklyn",180,326,
23054329,Sunny And Spacious! Treat Yourself In Bushwick!,50,0,0.88
23054586,Comfortable Room in LIC,68,298,1.33
23054855,Modern sun-filled 1 bed oasis- Graham Ave L train,140,36,1.07
23055816,Sunny and comfortable Upper West Side Manhattan,150,0,0.41
23056637,A Cozy Artsy Apartment in the heart of Sunnyside,100,0,
23058456,Private room near Pratt Institute,42,0,
23058686,Sunny South Williamsburg Studio,75,0,0.13
23059062,Sunny Basement Apt. in House w/ Garden Near Ferry,77,0,
23059611,"Modern, hip, light drenched apartment.",130,339,0.24
23060192,Peaceful Home in Brooklyn Close to Manhattan,93,55,4.49
23060372,Beautiful Studio Apartment in Prime UWS Manhattan!,75,0,1.87
23061070,Suite Luxe - Luxury & Modern Comfort,130,114,8.21
23061112,Comfort in Brooklyn,65,20,2.88
23062475,"Spacious, Bright Studio Apt in East Village",99,0,0.89
23062725,"Brick Brownstone Apartment, Perfect for Families",119,240,3.58
23062969,Sunlit Harlem Haven,55,0,1.15
23063403,Boutique stay in Church turned Apt. near BK museum,65,291,4.9
23064260,Bushwick Mid-Century Artist Enclave,250,0,
23070522,The Home away from home!!!!,140,122,1.88
23071191,Simple and clean WaHi living room!,29,0,0.75
23071774,Sunny Private Room in Trendy Williamsburg,94,126,3.26
23072308,Charming WaHi apartment!,72,0,0.64
23072371,Large bed room share bathroom,31,111,1.27
23072631,Best 2BR apartment you will get close to Columbia,150,0,0.06
23072853,My Williamsburg Place,250,235,2.94
23074259,"Wonderful  15 minutes Barclay Center,25 Manhattan",80,58,0.13
23074722,15 minutes Barclay Center 25 Manhattan,80,89,0.14
23075778,Gem in the East Village,150,2,1.19
23076745,Convenient! Private Room 10 mins to JFK Airport,75,48,0.06
23076968,Minimalist's Hut,49,0,1.68
23077040,Private room in Upper West Side,85,0,1.48
23077115,Large Room;(Manhattan30mins) JFK10mins)(LGA15mins),83,48,0.55
23077687,"Bright, spacious, and inviting home away from home",135,60,0.19
23078073,Cozy West Village one-bedroom in perfect location!,100,0,0.06
23078172,Affordable & Convenient,25,365,2.99
23078446,Stylish 1 Bedroom Apt. for 4 p/ NYC - Murray Hill!,329,59,0.91
23080356,Private room in a cozy Hamilton Heights apartment,48,0,0.77
23084751,Cozy Entire Apt Midtown East,180,0,
23085504,Jazzy cool sunshine,55,341,1.99
23086483,Stylish 1 Bedroom Apt. for 4 p/ NYC - Murray Hill!,365,50,0.86
23087403,"Spacious, light 1br apartment in the LES",150,6,0.58
23088623,Stylish Modern Garden Bedroom w/ensuite bathroom,99,360,1.24
23088777,Stylish Modern Master Bedroom w/ensuite bathroom,109,360,1.37
23088947,Ideal Williamsburg #3 - Lorimer L train!,40,61,0.38
23089441,2 BEDS IN 1BEDROOM & 1 BATH OASIS W/ BACKYARD,325,267,
23090298,Spacious apartment across from train station,58,0,0.12
23090632,LIC 1 Bedroom in a pet-friendly apartment.,76,0,0.86
23090887,"Family Apartment.  Close to city. 3 bed, 2 Bath",289,271,0.91
23091135,Large 500 square ft Studio in Woodside Queens,65,0,0.84
23091139,Luxurious Private West Village TownHome,850,344,1.57
23091275,Modern Studio Apartment,160,0,0.17
23091460,Lovely Central Park duplex w/ large outdoor patio,225,363,0.71
23092112,Great place! Great location! Great price!,90,342,0.24
23092889,Cute private bedroom and bathroom - Bushwick,70,16,1.71
23093320,Your Bed Room in Bed-Stuy,45,0,0.64
23094550,1BR Apartment in the Heart of the East Village,100,0,0.3
23096661,1BR Apartment on UWS!,90,0,0.31
23097802,Piece Of Heaven,35,0,
23100862,Heaven On Earth,41,0,0.06
23100931,"Modern, Sunny 3 Bdrm 2 Ba w/ Huge Backyard",149,0,0.16
23102299,Cloud 9,45,0,0.06
23103116,New York Bedroom for rent in East Harlem,40,0,0.18
23104347,*Rare Spacious Apartment Near JFK/Subway for 2019*,90,106,3.71
23105516,"NO EXTRA FEES, NO MIN. NITES:  1.5 blocks to train",29,192,4.93
23105764,"2 Br Apt Steps to LGA, Near Citified JFK,Manhattan",257,341,6.51
23106013,NEW Luxury 1BR Oasis - Most Desirable NYC Location,295,51,0.94
23106106,Homey townhouse apartment,70,0,
23106220,1min from the station K size bed 20min toManhattan,70,264,3.29
23106361,★Spacious Private Room★ MANHATTAN + Close to Park!,65,2,0.6
23106431,Bright Room with Qsize bed 20min to dt Manhattan,62,248,1.69
23106518,A COZY NYC STUDIO APARTMENT 20 minutes to Union Sq,60,0,0.19
23106900,Cozy Getaway in NYC,95,0,
23107316,"Unique & Spacious, W Village. 1-Bdrm. NEW LISTING!",225,279,0.78
23108435,A very spacious Zen place to vacay.,49,87,0.36
23108652,"Big, Private, Hip 2BR in Williamsburg w/Terrace",325,96,0.61
23108877,A cozy room in a newly renovated UWS  apartment,100,270,1.66
23109325,Cheerful & spacious 1-bedroom by Columbia Medical.,67,1,0.06
23109329,Sunny & Quiet room in Clinton Hill,90,149,1.23
23110037,Nice Room for ONE (1) Person,45,339,1.35
23110266,SoHo LOFT #2  Broadway Av. - Amazing Location!,495,63,0.46
23111211,Bright room located in the middle of Manhattan!,112,1,0.9
23111561,CHIC STUDIO 4 the MINIMALISTIC SOUL,160,0,1.96
23116453,Perfect Place to Stay,37,0,0.41
23118522,"Unique 1 bedroom apt. in Gowanus, Brooklyn",104,98,0.73
23120062,Quiet & Convenient in heart of midtown,95,54,3.33
23120142,Deluxe Bedroom - 30 minutes from Midtown!,80,36,1.18
23120678,Cozy Uptown Apartment!,115,1,0.22
23122597,"Brand new two-bedroom apt. in Bensonhurst, Bklyn!",148,92,1.68
23122670,Bright and Spacious One Bedroom near Prospect Park,75,0,0.37
23123189,Sunny One Bedroom in Beautiful Brownstone,173,0,0.26
23124338,New York Guests House,65,0,0.3
23126553,"★Private, Modern Apartment | Convenient Location★",75,1,0.78
23126790,Spacious 3-Bedroom Duplex in Fort Greene,250,0,
23126850,Beautiful Cozy Fully Furnished - 1 BD Midtown West,160,0,
23127656,Private Two Bedroom Apartment in Greenwich Village,300,0,0.77
23127964,Bright Soho 2 Bedroom Apartment,169,180,0.18
23128067,Creative Living in Bushwick! Ready to Inspire!,60,88,0.58
23128247,Charming Kensington  Apt.,84,0,2.36
23128460,Intimate Studio in the UES,115,16,1.66
23129639,••RARE Modern Apt For 2019 Next to Subway & JFK••,106,113,3.73
23129919,Fits like a glove,100,0,0.67
23130144,Private bedroom in Astoria,100,0,0.41
23131011,Catlandia!,50,52,3.44
23131033,"Full 1-BR Apartment - Sunny, Cozy, and Eclectic!",55,0,0.53
23131155,Newly Renovated Mins from JFK & LGA,120,52,3.49
23131354,Two Bedroom Apartment in trendy Park Slope area.,120,22,3.69
23131463,Sunny Chelsea Studio + Balcony (Central Location),127,32,2
23131496,Beautiful stylish studio in Midtown,160,266,2.14
23136074,So nice and close to everything.,200,0,0.14
23139166,Perfectly located Williamsburg 1.5 bedroom Apt,117,0,0.82
23139647,Spacious 2 level home for Groups sleeps upto 12,250,361,1.44
23142074,Spacious & bright 2BR/2BA (available for August),76,41,0.06
23142952,Beautiful room in renovated Manhattan apartment,30,0,0.14
23143173,"Evergreen apartment, furnished with natural light",40,0,0.58
23144059,Large Room in a 2Bedrooms Perfect UWS Experience,92,0,
23145289,Brooklyn Loft in South Williamsburg,175,0,
23147603,Cozy apartment with a huge terrace in Greenpoint,200,0,
23148112,Spacious Studio on Staten Island,50,0,
23149641,Prime location 2 BR APT/ Midtown West/ Manhattan,180,4,1.98
23150033,Spacious zen apartment. Close to King's hwy stop.,100,0,
23151066,"Charming studio in the heart of UES, Manhattan!",117,0,0.08
23154138,Cozy and conveniently located,130,35,0.38
23156950,NYCTH Suit Room,59,5,1.43
23158057,Chic/Industrial 1 Bedroom Near Barclay's Center,94,0,0.3
23158770,Private 2 Bedrooms - Subway Across Street,63,0,
23160162,Large bright loft in Williamsburg,55,0,0.3
23161182,"Huge One Bedroom, 20 min from Center of Manhattan!",69,0,0.06
23163660,Tony's Room 1 near La Guardia Airport,80,30,4.57
23164537,Shared studio apartment,20,0,0.53
23166224,Cozy Respite in the HeART of Bushwick,40,51,3
23166555,Upper East Side Triplex Penthouse Rooftop,127,0,0.08
23166556,Private Quiet Room in Chelsea Brownstone Apartment,63,31,0.39
23166697,Cozy bedroom in Clinton Hill,95,36,1.33
23166922,Cathedral View,75,88,0.06
23168904,纽约法拉盛民宿客栈,50,0,0.06
23169146,Artist apartment in LIC,1250,173,0.06
23170204,Private room in Manhattan,80,0,
23170592,Quiet and spacious room for 2,40,169,0.13
23171129,Renovated 1BR Apt  -  close to Grand Central & UN,145,0,0.13
23171917,Gorgeous Studio in Little Italy Nolita!!!,135,122,0.37
23172490,2 full beds-Spacious beautiful room near Manhattan,44,116,4.62
23177964,"Large Room in Hip Lefferts Garden 1,100 SQ Ft Apt.",70,0,0.3
23179415,Spacious Pre-War Apt - 1 Block Off Prospect Park,47,0,
23183557,Private Room in Large Apartment With Yard,42,4,5.54
23184420,Functional & fresh Manhattan male room longterm II,33,320,0.18
23184752,Large Sunny Clinton Hill/Bedstuy bedroom,70,362,1.07
23184876,"Bright, Family-Friendly Brooklyn Townhouse",350,0,
23185690,"Manhattan, West Side, Hudson River View",85,0,
23188573,Queen size Bedroom in Washington Heights Manhattan,90,0,
23188871,Spacious Apt in Washington Heights Manhattan,120,0,
23189933,High rise studio,100,0,0.31
23190292,Gorgeous Studio Apartment in the heart of Manhatan,145,0,0.3
23191484,"Warm, Cozy Room in our Classic Brooklyn Brownstone",75,115,1.07
23195752,"WOW factor! Duplex 3br,2bath. Central Pk, Columbia",250,310,0.19
23199948,Empire State Studio,150,320,1.79
23200628,Cozy & Comfortable Modern Apartment,65,30,1.5
23201228,Greenwich Village Gem at Washington Sq Park!,159,50,5.3
23203149,Big beautiful bedroom in huge Bushwick apartment,65,8,0.52
23203929,La Quinta Central Park West Hotel,159,269,
23204924,Quiet Brooklyn Artist Apartment With A View,200,0,1
23207975,Ridge wood apartment w/ rooftop deck,60,84,2.57
23213107,NYCTH Master Room,46,96,0.16
23214720,Beautiful Studio in UWS,150,13,
23214729,"Sunny + Cozy Studio in Prospect Heights, Brooklyn",69,0,0.41
23216187,Spacious and sunny room in Crown Heights,26,0,
23216381,Spacious Greenpoint Living,190,5,0.32
23216832,"Heart of Williamsburg, Private Bedroom in 2BR Apt",50,0,
23217530,Spacious private bedroom in duplex with backyard,65,59,
23218152,Spacious Greenpoint Living - Private Room,80,0,
23218579,Greenpoint Loft with True Brooklyn Flavor,125,48,3
23219361,Cozy Studio near South Beach :-),71,306,1.8
23219659,Luxury Garden Escape in Trendy Williamsburg 1 BR,150,331,4.86
23221495,Private apartment w/parking,80,57,3.23
23221581,Cozy Renovated 2 Bedroom Apartment Heart of Brklyn,70,183,0.62
23222091,Lovely 1 bedroom in East Harlem,80,46,0.93
23222310,Awesome cozy bedroom in hip area,43,0,2.31
23222680,Private 1-bedroom Apartment in the Lombardy,210,216,6.4
23223028,"Luxury Apartment, best of Brooklyn, mins from MH",133,0,0.15
23229152,Private 1 bedroom - Great for Travel Nurses,50,0,0.06
23230395,Enormous and illuminated on top floor (long term),100,132,0.17
23232087,A Peaceful Home in Manhattan,47,48,4.97
23233925,"8 mins to Central Park,3 mins to Subway,Guest Room",99,162,2.22
23235101,2 Bedroom Garden Apartment in Brooklyn,150,244,2.69
23235139,"Sunny, spacious and quiet room in artist residency",50,100,
23235654,Only book if your name is Haydn,80,170,0.06
23235762,Bright Brooklyn Heights One Bedroom Apt,200,0,
23236828,Cozy Room. 2 blocks to Subway,47,176,1.96
23237952,"Cozy, private and lovely room at home in Bedstuy",44,0,0.54
23238781,GUEST ROOM in a Beautiful 2 bedroom Apartment,67,307,1.11
23240738,(B) Room for 2 - sharing bath,60,14,1.54
23247351,Charming room at Bed-Stuy,50,0,2.29
23247442,"Contemporary Home Away from Home, Entire house",245,216,2.28
23247514,Private room in family apartment,29,5,3.88
23249573,Big New Family Friendly Great Location,180,0,0.09
23250710,Bright Modern Chic & Clean East Village APT,189,73,2.37
23251395,Peaceful room in popular prime Bushwick street art,41,30,5
23251417,Cozy Astoria bedroom 20 min from midtown,60,112,2.49
23251775,1 BR Flat in Williamsburg (3 blocks from  Bedford),120,19,2.79
23252265,Lovely West Village 1 BR - Quiet and Comfortable,123,34,0.38
23252443,Wyndham Midtown 45 (2 Bedroom Presidential) 2A,339,0,2.63
23252588,No place like Brooklyn.  No place like Red Hook,125,0,0.16
23253216,Artsy Queen Room in BUSHWICK: Jefferson L train,30,65,0.84
23254023,Grand Concourse Gem,54,69,0.99
23254776,Cozy Apartment for 1 or 2 people,75,280,0.54
23254924,"Spacious 1 bedroom apt in Chinatown, NYC",92,4,0.53
23255800,Tropical New Yorker with Backyard,130,185,3.84
23256023,Private bedroom in Barclays (Brooklyn),55,0,0.13
23256828,"Sunny, Spacious Brooklyn Room 1 Block From Train!",35,0,0.24
23256946,Cozy Studio by the Park,75,0,0.12
23258602,Private room in Williamsburg. Very close to train!,50,0,
23258639,Large Alcove Studio in the Heart of Chelsea,180,223,4.67
23258724,Entire Place in Prime Brooklyn Neighborhood,89,13,6.7
23262857,Central Park - Room for 2 to 4,93,190,1.69
23264421,"Mod Midtown East 1BR w/ Gym, walk to Grand Central by Blueground",289,223,
23265699,"Convenient, Quiet and Sunny 1 BR Condo in Flushing",85,232,0.31
23268810,Cosy private room in Manhattan!!!,80,180,3.74
23269735,Light Flooded Artist Loft in Brooklyn,150,11,0.63
23270879,"Private Floor W/Private Entrance, Bath & Rooftop",100,0,0.46
23271408,Perfect shared male room on Manhattan! II,35,322,
23271535,Brooklyn Studio; Williamsburg to Manhattan - 10min,175,96,5.47
23271736,Cozy Brooklyn Heights Apartment!,113,0,0.25
23273676,Little Italy Spacious Room,69,0,2.75
23273907,"**Cozy room, good location, 20 mins to Manhattan",50,316,2.19
23274386,Perfect Apartment in brand new building!,105,0,0.5
23274936,Private cozy room in Brooklyn with laundry,55,29,4.27
23275013,Dope Apt,100,0,
23275777,2 Floor-Entire Detached House 30 Min to Manhattan,109,54,4.02
23277230,2 bedrooms flat near Central Park,500,163,3.57
23277442,HABITACION EN BROOKLYN NEW YORK,150,363,
23278026,"Beautiful 2-bed w private deck, steps from subway",125,0,0.19
23285672,Quarto Bronx (NY),34,5,0.12
23285903,Your stylish home in Park Slope,260,1,0.4
23287403,Room 1 - Lots of Space in Historic Victorian Home,68,177,3.89
23288584,Manhattan Club 1 Bedroom (Sleeps 4 adults),250,0,
23288667,"Great place for 8, 30 min to Manhattan",200,179,1.17
23289645,Hamilton Heights home,200,0,0.13
23289674,WILLIAMSBURG PRIME BROOKLYN PRIVATE APT NEAR WATER,125,190,1.29
23289837,spacious house near Laguardia/2.blocks from train,199,0,2.48
23290010,Sunny Williamsburg Apt (1 month min stay),68,258,0.53
23290041,Live Like a Local in East Williamsburg Studio Apt,37,0,0.13
23290179,Your own relaxing 1-bedroom in Bushwick/Bedstuy!,60,0,0.49
23292216,Lower East Side Oasis,300,182,1.77
23292982,Trendy Bushwick Place (in Brooklyn),87,54,4.25
23293483,20 w 53Rd st full furnished 2BR,500,363,
23293946,Williamsburg Loft with Garden,160,157,0.56
23294354,Spacious and Serene in Manhattan!  2 beds,145,0,0.2
23300336,Cozy room,40,87,0.07
23301706,"*Great room, good location, 20 mins to Manhattan",50,311,1.69
23302260,Inspiring & Tranquil Experience,60,363,2.01
23302837,Basement studio with half bathroom,40,365,
23303297,"Spacious Rooms 10 minutes to LGA , 15 min. to city",70,0,0.15
23304014,Charming and Cozy Two-Bedroom,100,0,0.12
23304600,T-Square Stylish 1 Bedroom,172,42,1.75
23305380,Private Room in Shared Apt in Greenwich Village,75,0,0.07
23306531,55 Blue Room Star Studio Apt merged Quiet Cave,118,0,0.42
23307047,2 Story PRIVATE Duplex/Elevator Building in NoMad,240,83,4.09
23307503,Cultured NYC!,73,39,1.83
23308318,Heart of Park Slope,58,0,
23308563,Room in the Safest Neighborhood of Staten Island!,60,0,5.49
23310309,MY HOUSE ON NEW YORK!! CLOSE TO JFK AND LGA,34,348,2.66
23311118,Astoria 48 street and 30 ave ny,60,299,0.66
23311374,The Bungalow at Bedford Avenue (Williamsburg),125,0,0.66
23311527,Ultimate NYC experience at a fraction of the cost!,79,0,
23311756,Trendy Private Harlem Room - Plants & Light!,55,0,1.57
23312379,UWS Brownstone - Near Central Park/Lincoln Center,165,0,3.24
23312524,Light filled Cosy room is Brooklyn,45,0,0.12
23317650,Simple Nice Private Bedroom in Hamilton Heights,70,156,0.49
23319467,Modern clean Apt-close to LGA & Manhattan,93,89,4.24
